,0,1,2,3,4,5,6
38,total res ,"12,671","13,420","13,921","14,832","18,411","22,795"
39,res share ,58%,56%,58%,61%,72%,84%
40,non energy use ,847,958,"1,019","1,075","1,157","1,238"
41,oil ,427,478,509,536,578,618
42,gas ,363,419,425,427,413,393
43,coal ,57,61,85,111,166,228
0,table 13.5.13: africa: cO2 emissions mill t/a,2012,2020,2025,2030,2040,2050
1,condensation power plants,415,435,379,284,104,53
2,hard coal (& non-renewable waste),238,235,200,145,10,0
3,lignite,0,0,0,0,0,0
4,gas,117,156,146,121,87,50
5,oil,51,39,27,13,4,0
6,diesel,8,6,6,5,4,3
7,combined heat and power plants,0,2,17,27,35,24
8,hard coal (& non-renewable waste),0,0,0,0,0,0
9,lignite,0,0,0,0,0,0
10,gas,0,2,17,26,35,24
11,oil,0,0,0,0,0,0
12,co2 emissions power and chp plants,415,438,396,311,139,77
13,hard coal (& non-renewable waste),238,235,200,145,10,0
14,lignite,0,0,0,0,0,0
15,gas,117,158,163,147,122,74
16,oil & diesel,60,45,33,19,8,3
17,co2 intensity (g/kWh),,,,,,
18,without credit for chp heat,,,,,,
19,co2 intensity fossil electr. generation,710,652,612,581,468,420
20,co2 intensity total electr. generation,580,446,330,201,53,18
21,co2 emissions by sector,"1,052","1,138","1,071",929,606,363
22,% of 1990 emissions (545 mill t),209%,209%,196%,171%,111%,67%
23,industry1,123,145,143,129,101,52
24,other sectors1,128,157,155,135,88,38
25,transport,285,323,332,336,290,212
26,power generation2,415,435,379,284,104,53
27,other conversion3,102,77,63,46,22,8
28,population (mill.),"1,084","1,312","1,468","1,634","1,999","2,393"
29,co2 emissions per capita (t/capita),1.0,0.9,0.7,0.6,0.3,0.2
0,table 13.5.14: africa: primary energy demand pj/a,2012,2020,2025,2030,2040,2050
1,total ,"30,968","34,500","34,942","34,829","35,521","37,499"
2,fossil ,"15,610","17,285","16,901","15,235","11,033","6,891"
3,hard coal (& non-renewable waste) ,"4,407","4,282","4,040","3,068","1,004",298
4,lignite ,0,0,0,0,0,0
5,natural gas ,"4,182","5,229","5,369","5,170","4,773","3,059"
6,crude oil ,"7,020","7,774","7,491","6,997","5,256","3,534"
7,nuclear ,143,87,44,0,0,0
8,renewables ,"15,216","17,127","17,998","19,595","24,488","30,607"
9,hydro ,404,540,583,630,720,810
10,wind ,8,209,501,"1,024","2,272","3,460"
11,solar ,6,285,807,"2,182","6,335","12,162"
12,biomass (& renewable waste) ,"14,739","15,847","15,387","14,104","11,927","9,183"
13,geothermal ,58,247,702,"1,590","3,054","4,632"
14,ocean energy ,0,0,18,65,180,360
15,of which non-energy use ,847,958,"1,019","1,075","1,157","1,238"
16,net electricity imports (final energy) ,24,0,-76,-386,-864,"-1,152"
17,total res incl. net electricity import ,"15,220","17,127","17,983","19,294","23,593","29,399"
18,res share ,49%,50%,52%,56%,68%,81%
0,table 13.5.15 africa: electricity generation twh/a,2012,2020,2025,2030,2040,2050
1,power plants,716,978,"1,160","1,633","3,552","6,016"
2,hard coal (& non-renewable waste),256,237,154,82,1,0
3,lignite,0,0,0,0,0,0
4,gas,256,356,354,301,185,126
5,of which from H2,0,0,0,0,46,126
6,oil,68,54,39,20,6,0
7,diesel,5,6,6,5,4,0
8,nuclear,13,8,4,0,0,0
9,biomass (& renewable waste),2,18,24,26,27,30
10,hydro,112,150,162,175,200,225
11,wind,2,68,179,344,945,"1,535"
12,of which wind offshore,0,6,28,95,292,450
13,pv,0,50,156,410,977,"1,379"
14,geothermal,2,8,25,61,124,201
15,solar thermal power plants,0,23,52,192,994,"2,340"
16,ocean energy,0,0,5,18,90,180
17,combined heat and power plants,0,10,68,98,145,170
18,hard coal (& non-renewable waste),0,0,0,0,0,0
19,lignite,0,0,0,0,0,0
20,gas,0,4,31,49,65,54
21,of which from H2,0,0,0,0,16,54
22,oil,0,0,0,0,0,0
23,biomass (& renewable waste),0,6,35,44,59,73
24,geothermal,0,0,1,4,13,24
25,hydrogen,0,0,0,0,7,19
26,CHP by producer,,,,,,
27,main activity producers,0,0,0,0,0,0
28,autoproducers,0,10,68,98,145,170
29,total generation,716,988,"1,227","1,731","3,697","6,186"
30,fossil,585,657,584,457,198,0
31,hard coal (& non-renewable waste),256,237,154,82,1,0
32,lignite,0,0,0,0,0,0
33,gas,256,360,385,350,188,0
34,oil,68,54,39,20,6,0
35,diesel,5,6,6,5,4,0
36,nuclear,13,8,4,0,0,0
37,hydrogen,0,0,0,0,70,199
38,of which renewable H2,0,0,0,0,65,199
39,renewables (w/o renewable hydrogen),118,323,639,"1,274","3,429","5,987"
40,hydro,112,150,162,175,200,225
41,wind,2,68,179,344,945,"1,535"
42,pv,0,50,156,410,977,"1,379"
43,biomass (& renewable waste),2,24,59,70,86,103
44,geothermal,2,8,26,65,137,225
45,solar thermal power plants,0,23,52,192,994,"2,340"
46,ocean energy,0,0,5,18,90,180
47,distribution losses,88,126,145,177,279,434
48,own consumption electricity,47,63,67,67,61,45
49,electricity for hydrogen production,0,0,1,71,687,"1,338"
50,electricity for synfuel production,0,0,0,0,288,735
51,final energy consumption (electricity),588,798,994,"1,292","2,061","3,137"
52,"fluctuating res (pv, wind, ocean)",3,118,340,772,"2,012","3,094"
53,share of fluctuating res,0%,12%,28%,45%,54%,50%
54,res share (domestic generation),17%,33%,52%,74%,95%,100%
0,table 13.5.16 africa: final energy consumption in transport pj/a,2012,2020,2025,2030,2040,2050
1,road ,"3,657","4,072","4,208","4,324","3,953","3,521"
2,fossil fuels ,"3,640","4,039","3,938","3,689","1,916",0
3,biofuels ,0,0,122,194,338,524
4,synfuels ,0,0,0,0,370,979
5,natural gas ,17,19,33,29,16,0
6,hydrogen ,0,0,1,182,926,"1,542"
7,electricity ,0,14,114,229,757,"1,455"
8,rail ,32,56,85,113,162,283
9,fossil fuels ,12,17,16,13,6,0
10,biofuels ,0,0,1,2,2,2
11,synfuels ,0,0,0,0,2,4
12,electricity ,20,38,68,98,151,277
13,navigation ,26,45,58,62,81,89
14,fossil fuels ,26,45,58,57,53,0
15,biofuels ,0,0,1,6,14,31
16,synfuels ,0,0,0,0,15,58
17,aviation ,105,125,139,148,190,229
18,fossil fuels ,105,124,137,135,123,0
19,biofuels ,0,1,1,13,32,80
20,synfuels ,0,0,0,0,35,149
21,total (incl. pipelines) ,"3,857","4,339","4,532","4,690","4,801","5,148"
22,fossil fuels ,"3,783","4,225","4,148","3,893","2,099",0
23,biofuels (incl. biogas) ,0,1,125,216,386,637
24,synfuels ,0,0,0,0,422,"1,191"
25,natural gas ,54,60,73,68,41,0
26,hydrogen ,0,0,1,182,926,"1,542"
27,electricity ,20,52,184,331,929,"1,778"
28,total res ,3,19,222,594,"2,537","5,148"
29,res share ,0%,0%,5%,13%,53%,100%
0,table 13.5.17 africa: heat supply pj/a,2012,2020,2025,2030,2040,2050
1,district heating plants,0,0,0,0,0,0
2,fossil fuels,0,0,0,0,0,0
3,biomass,0,0,0,0,0,0
4,solar collectors,0,0,0,0,0,0
5,geothermal,0,0,0,0,0,0
6,heat from chp1,0,25,194,319,624,"1,049"
7,fossil fuels,0,12,95,156,164,0
8,biomass,0,13,87,127,245,526
9,geothermal,0,0,12,35,117,214
10,hydrogen,0,0,0,0,98,308
11,direct heating,"7,354","8,593","9,151","9,703","11,135","12,468"
12,fossil fuels,"2,710","3,330","3,187","2,665","1,536",0
13,biomass,"4,334","4,759","5,098","5,219","5,446","5,014"
14,solar collectors,5,43,203,701,"1,818","3,315"
15,geothermal,0,25,56,90,140,195
16,heat pumps2,0,5,26,88,312,582
17,electric direct heating,305,431,581,940,"1,595","2,756"
18,hydrogen,0,0,0,0,289,606
19,total heat supply3,"7,354","8,619","9,346","10,022","11,759","13,517"
20,fossil fuels,"2,710","3,342","3,282","2,821","1,700",0
21,biomass,"4,334","4,772","5,185","5,346","5,690","5,540"
22,solar collectors,5,43,203,701,"1,818","3,315"
23,geothermal,0,25,69,125,257,409
24,heat pumps2,0,5,26,88,312,582
25,electric direct heating,305,431,581,940,"1,595","2,756"
26,hydrogen,0,0,0,0,387,914
27,res share (including res electricity),60%,58%,62%,69%,85%,100%
0,table 13.5.18: africa: installed capacity gw,2012,2020,2025,2030,2040,2050
1,total generation,157,260,378,639,"1,420","2,180"
2,fossil,129,154,145,142,117,0
3,hard coal (& non-renewable waste),42,43,31,20,0,0
4,lignite,0,0,0,0,0,0
5,gas (w/o h2),59,88,96,109,111,0
6,oil,26,21,16,10,4,0
7,diesel,2,2,2,2,2,0
8,nuclear,2,1,1,0,0,0
9,"hydrogen (fuel cells, gas power plants, gas chp)",0,0,0,0,39,175
10,renewables,26,104,232,497,"1,264","2,004"
11,hydro,25,34,37,41,47,53
12,wind,1,26,67,124,333,541
13,of which wind offshore,0,2,8,28,85,131
14,pv,0,31,96,250,598,847
15,biomass (& renewable waste),0,5,12,15,21,30
16,geothermal,0,1,4,10,20,34
17,solar thermal power plants,0,7,14,48,199,411
18,ocean energy,0,0,3,9,45,90
19,"fluctuating res (pv, wind, ocean)",1,58,165,383,977,"1,478"
20,share of fluctuating res,1%,22%,44%,60%,69%,68%
21,res share (domestic generation),17%,40%,61%,78%,89%,92%
0,table 13.5.19: africa: final energy demand pj/a,2012,2020,2025,2030,2040,2050
1,total (incl. non-energy use) ,"22,565","24,778","25,039","25,080","26,223","28,022"
2,total energy use1 ,"21,718","23,820","24,020","24,005","25,065","26,784"
3,transport ,"3,857","4,339","4,532","4,690","4,801","5,148"
4,oil products ,"3,783","4,225","4,148","3,893","2,099",0
5,natural gas ,54,60,73,68,41,0
6,biofuels ,0,1,125,216,386,637
7,synfuels ,0,0,0,0,422,"1,191"
8,electricity ,20,52,184,331,929,"1,778"
9,RES electricity ,3,17,96,244,878,"1,778"
10,hydrogen ,0,0,1,182,926,"1,542"
11,res share transport ,0%,0%,5%,13%,53%,100%
12,industry ,"3,447","4,049","4,071","4,183","4,775","5,555"
13,electricity ,872,"1,100","1,216","1,411","1,970","2,740"
14,RES electricity ,144,360,633,"1,038","1,861","2,740"
15,public district heat ,0,0,0,0,0,0
16,RES district heat ,0,0,0,0,0,0
17,hard coal & lignite ,350,469,370,229,160,0
18,oil products ,650,697,594,471,106,0
19,gas ,738,831,839,806,565,0
20,solar ,0,12,49,175,459,682
21,biomass ,837,911,938,975,"1,078","1,256"
22,geothermal ,0,28,65,117,253,358
23,hydrogen ,0,0,0,0,186,519
24,res share industry ,28%,32%,41%,55%,80%,100%
25,other sectors ,"14,413","15,432","15,416","15,131","15,489","16,081"
26,electricity ,"1,223","1,721","2,177","2,909","4,523","6,776"
27,RES electricity ,202,563,"1,133","2,141","4,274","6,776"
28,public district heat ,0,0,0,0,0,0
29,RES district heat ,0,0,0,0,0,0
30,hard coal & lignite ,295,332,380,197,149,0
31,oil products ,"1,107","1,362","1,218",977,396,0
32,gas ,305,427,498,525,394,0
33,solar ,5,31,154,526,"1,359","2,633"
34,biomass ,"11,479","11,559","10,980","9,961","8,427","6,279"
35,geothermal ,0,0,9,36,116,274
36,hydrogen ,0,0,0,0,124,119
37,res share other sectors ,81%,79%,80%,84%,92%,100%
38,total res ,"12,671","13,482","14,184","15,563","20,657","26,784"
39,res share ,58%,57%,59%,65%,82%,100%
40,non energy use ,847,958,"1,019","1,075","1,157","1,238"
41,oil ,427,478,509,536,578,618
42,gas ,363,419,425,427,413,393
43,coal ,57,61,85,111,166,228
0,table 13.5.20 africa: cO2 emissions mill t/a,2012,2020,2025,2030,2040,2050
1,condensation power plants,415,422,321,214,67,0
2,hard coal (& non-renewable waste),238,222,142,75,1,0
3,lignite,0,0,0,0,0,0
4,gas,117,156,146,121,58,0
5,oil,51,39,27,13,4,0
6,diesel,8,6,6,5,4,0
7,combined heat and power plants,0,2,17,27,24,0
8,hard coal (& non-renewable waste),0,0,0,0,0,0
9,lignite,0,0,0,0,0,0
10,gas,0,2,17,26,24,0
11,oil,0,0,0,0,0,0
12,co2 emissions power and chp plants,415,424,339,240,91,0
13,hard coal (& non-renewable waste),238,222,142,75,1,0
14,lignite,0,0,0,0,0,0
15,gas,117,158,163,147,83,0
16,oil & diesel,60,45,33,19,8,0
17,co2 intensity (g/kWh),,,,,,
18,without credit for chp heat,,,,,,
19,co2 intensity fossil electr. generation,710,646,580,525,460,0
20,co2 intensity total electr. generation,580,430,276,139,25,0
21,co2 emissions by sector,"1,052","1,117",991,793,379,0
22,% of 1990 emissions (545 mill t),205%,205%,182%,145%,69%,0%
23,industry1,123,145,143,128,79,0
24,other sectors1,128,157,155,121,66,0
25,transport,285,318,313,294,158,0
26,power generation2,415,422,321,214,67,0
27,other conversion3,102,75,59,36,9,0
28,population (mill.),"1,084","1,312","1,468","1,634","1,999","2,393"
29,co2 emissions per capita (t/capita),1.0,0.9,0.7,0.5,0.2,0.0
0,table 13.5.21: africa: primary energy demand pj/a,2012,2020,2025,2030,2040,2050
1,total ,"30,968","34,260","34,155","33,825","35,853","39,517"
2,fossil ,"15,610","16,920","15,711","13,231","7,319","1,259"
3,hard coal (& non-renewable waste) ,"4,407","3,961","3,055","1,693",540,228
4,lignite ,0,0,0,0,0,0
5,natural gas ,"4,182","5,259","5,425","5,134","3,360",414
6,crude oil ,"7,020","7,700","7,231","6,404","3,419",618
7,nuclear ,143,87,44,0,0,0
8,renewables ,"15,216","17,253","18,401","20,594","28,534","38,258"
9,hydro ,404,540,583,630,720,810
10,wind ,8,245,645,"1,240","3,402","5,527"
11,solar ,6,306,951,"2,866","8,914","16,705"
12,biomass (& renewable waste) ,"14,739","15,915","15,502","14,203","12,128","9,971"
13,geothermal ,58,247,702,"1,590","3,046","4,596"
14,ocean energy ,0,0,18,65,324,648
15,of which non-energy use ,847,958,"1,019","1,075","1,157","1,238"
16,net electricity imports (final energy) ,24,0,-76,-444,"-1,152","-1,786"
17,total res incl. net electricity import ,"15,220","17,253","18,386","20,197","27,448","36,472"
18,res share ,49%,50%,54%,61%,79%,97%
